Height: 480 Width: 640
Span: 25
MaxThreshold: 10 MinThreshold: 60
{ (75.0, 475.0) 21.5717201233 136.2840271 }
{ (100.0, 475.0) 20.7403430939 120.624023438 }
{ (125.0, 475.0) 30.1306877136 64.2246932983 }
{ (150.0, 475.0) 34.9679527283 62.6661987305 }
{ (175.0, 475.0) 40.1608276367 62.6863899231 }
{ (450.0, 475.0) 46.0074119568 73.31199646 }
{ (475.0, 475.0) 22.1205711365 54.6501350403 }
{ (500.0, 475.0) 20.0130004883 28.6780052185 }
{ (525.0, 475.0) 25.5671730042 18.9453887939 }
{ (550.0, 475.0) 28.2611293793 0.677373290062 }
{ (575.0, 475.0) 30.880613327 48.4041061401 }
{ (600.0, 475.0) 18.466840744 59.284412384 }
{ (625.0, 475.0) 11.7645950317 60.5253372192 }
{ (200.0, 25.0) 10.095293045 89.0182418823 }
{ (225.0, 25.0) 10.3594226837 88.7688598633 }
{ (250.0, 25.0) 11.208568573 89.7853469849 }
{ (275.0, 25.0) 11.9309530258 97.2095336914 }
{ (300.0, 25.0) 12.0066728592 93.7479782104 }
{ (325.0, 25.0) 13.7443256378 86.2983016968 }
{ (350.0, 25.0) 15.2753858566 97.517074585 }
{ (200.0, 50.0) 10.488161087 100.877662659 }
{ (225.0, 50.0) 10.2111949921 103.194404602 }
{ (250.0, 50.0) 10.0947856903 97.7514343262 }
{ (275.0, 50.0) 10.4407014847 101.630607605 }
{ (300.0, 50.0) 11.0228376389 94.1961212158 }
{ (325.0, 50.0) 13.8952789307 82.2529678345 }
{ (350.0, 50.0) 15.7538280487 94.4873886108 }
{ (375.0, 50.0) 10.6829299927 117.35710144 }
{ (200.0, 75.0) 11.3929338455 105.419120789 }
{ (225.0, 75.0) 13.6975326538 115.699737549 }
{ (250.0, 75.0) 13.0804405212 113.171157837 }
{ (275.0, 75.0) 11.7104578018 117.19606781 }
{ (300.0, 75.0) 11.7447242737 74.7151031494 }
{ (325.0, 75.0) 15.46600914 75.2393341064 }
{ (350.0, 75.0) 17.2717113495 98.861289978 }
{ (375.0, 75.0) 16.367893219 103.216415405 }
{ (400.0, 75.0) 13.9416513443 105.813621521 }
{ (200.0, 100.0) 12.0917139053 107.286407471 }
{ (225.0, 100.0) 13.6416778564 109.63458252 }
{ (250.0, 100.0) 13.7604017258 107.658416748 }
{ (275.0, 100.0) 13.4571838379 104.372428894 }
{ (300.0, 100.0) 13.7761230469 82.2490844727 }
{ (325.0, 100.0) 15.8349170685 79.3120727539 }
{ (350.0, 100.0) 17.2914218903 98.4312362671 }
{ (375.0, 100.0) 16.8250579834 104.622581482 }
{ (400.0, 100.0) 16.9805049896 104.629402161 }
{ (425.0, 100.0) 17.6086730957 103.6223526 }
{ (175.0, 125.0) 10.7896022797 118.945220947 }
{ (200.0, 125.0) 12.1989688873 109.359024048 }
{ (225.0, 125.0) 12.2860498428 100.140441895 }
{ (250.0, 125.0) 13.2127733231 101.551445007 }
{ (275.0, 125.0) 13.9713363647 102.002220154 }
{ (300.0, 125.0) 16.968875885 93.8176956177 }
{ (325.0, 125.0) 15.70814991 95.1373214722 }
{ (350.0, 125.0) 15.8344554901 100.093673706 }
{ (375.0, 125.0) 16.8496627808 105.653808594 }
{ (400.0, 125.0) 17.3506584167 107.027938843 }
{ (425.0, 125.0) 16.2584457397 114.456794739 }
{ (175.0, 150.0) 12.8006429672 116.378517151 }
{ (200.0, 150.0) 12.1994953156 115.929504395 }
{ (225.0, 150.0) 11.1230373383 102.855308533 }
{ (250.0, 150.0) 11.8627357483 100.949111938 }
{ (275.0, 150.0) 12.4637956619 100.912124634 }
{ (300.0, 150.0) 14.0361766815 100.83694458 }
{ (325.0, 150.0) 14.2513113022 99.0871047974 }
{ (350.0, 150.0) 14.3689527512 101.288131714 }
{ (375.0, 150.0) 15.9426965714 113.8359375 }
{ (400.0, 150.0) 14.3595628738 116.686653137 }
{ (425.0, 150.0) 13.5187978745 118.618736267 }
{ (450.0, 150.0) 12.4241456985 105.012680054 }
{ (150.0, 175.0) 10.208029747 172.431335449 }
{ (175.0, 175.0) 10.0544099808 171.866043091 }
{ (200.0, 175.0) 10.7816534042 129.417633057 }
{ (225.0, 175.0) 12.4148921967 132.053878784 }
{ (275.0, 175.0) 10.5370540619 102.322975159 }
{ (300.0, 175.0) 13.5454483032 102.916664124 }
{ (325.0, 175.0) 12.7077131271 105.505317688 }
{ (350.0, 175.0) 10.4758176804 117.804473877 }
{ (375.0, 175.0) 13.2814359665 118.471031189 }
{ (400.0, 175.0) 13.7010469437 118.075759888 }
{ (225.0, 200.0) 11.9413299561 129.439346313 }
{ (275.0, 200.0) 12.9381790161 102.966453552 }
{ (300.0, 200.0) 15.096288681 102.635955811 }
{ (325.0, 200.0) 15.6507968903 103.197738647 }
{ (350.0, 200.0) 14.5572948456 111.074081421 }
{ (375.0, 200.0) 13.2015752792 119.173019409 }
{ (400.0, 200.0) 15.2951841354 116.895904541 }
{ (225.0, 225.0) 14.4604492188 115.471618652 }
{ (250.0, 225.0) 14.8901185989 108.780693054 }
{ (275.0, 225.0) 15.1003236771 107.991493225 }
{ (300.0, 225.0) 16.2304954529 105.900146484 }
{ (325.0, 225.0) 17.4336280823 105.518737793 }
{ (350.0, 225.0) 17.2573127747 113.804107666 }
{ (50.0, 250.0) 12.0271863937 84.9112701416 }
{ (200.0, 250.0) 11.6127138138 107.96496582 }
{ (225.0, 250.0) 14.2129917145 113.611465454 }
{ (250.0, 250.0) 15.4358348846 112.761734009 }
{ (275.0, 250.0) 15.7523880005 112.228935242 }
{ (300.0, 250.0) 16.2544136047 107.538993835 }
{ (325.0, 250.0) 17.2315387726 107.469314575 }
{ (350.0, 250.0) 17.1714000702 117.397506714 }
{ (50.0, 275.0) 16.751581192 91.7287445068 }
{ (75.0, 275.0) 12.4627685547 89.9897613525 }
{ (200.0, 275.0) 11.2270507812 109.550559998 }
{ (225.0, 275.0) 13.9776754379 110.778961182 }
{ (250.0, 275.0) 16.4953804016 115.971626282 }
{ (275.0, 275.0) 18.9914417267 114.906555176 }
{ (300.0, 275.0) 19.3327121735 108.285476685 }
{ (325.0, 275.0) 18.9945716858 104.606513977 }
{ (350.0, 275.0) 18.0426044464 111.1534729 }
{ (50.0, 300.0) 10.4067802429 66.1954956055 }
{ (75.0, 300.0) 11.0678672791 74.002532959 }
{ (100.0, 300.0) 11.9460010529 83.1483459473 }
{ (125.0, 300.0) 13.4751939774 74.0608139038 }
{ (150.0, 300.0) 11.8808746338 76.6861190796 }
{ (175.0, 300.0) 10.6407213211 77.6349716187 }
{ (200.0, 300.0) 12.3724718094 108.086425781 }
{ (225.0, 300.0) 14.5869531631 106.046882629 }
{ (250.0, 300.0) 16.4263248444 119.468589783 }
{ (275.0, 300.0) 20.4505519867 111.013198853 }
{ (300.0, 300.0) 22.724691391 107.980888367 }
{ (325.0, 300.0) 17.2890625 111.333435059 }
{ (350.0, 300.0) 12.9841709137 108.84526062 }
{ (25.0, 325.0) 11.1736459732 74.3306503296 }
{ (50.0, 325.0) 11.0194797516 69.4323654175 }
{ (75.0, 325.0) 11.3311767578 69.4549331665 }
{ (100.0, 325.0) 13.9283685684 72.725189209 }
{ (125.0, 325.0) 12.4864521027 74.2147521973 }
{ (150.0, 325.0) 11.1022729874 76.2006988525 }
{ (175.0, 325.0) 10.7202310562 76.4730453491 }
{ (200.0, 325.0) 13.1714096069 100.312995911 }
{ (225.0, 325.0) 15.2358179092 99.816986084 }
{ (250.0, 325.0) 15.1290960312 119.616912842 }
{ (275.0, 325.0) 16.6241474152 122.826263428 }
{ (300.0, 325.0) 16.4850177765 118.531852722 }
{ (325.0, 325.0) 14.2514190674 112.131629944 }
{ (350.0, 325.0) 13.2865142822 113.21711731 }
{ (25.0, 350.0) 10.7657489777 69.5089111328 }
{ (50.0, 350.0) 11.4078922272 70.4260177612 }
{ (75.0, 350.0) 13.1464881897 70.9639282227 }
{ (100.0, 350.0) 11.9167098999 72.3804397583 }
{ (125.0, 350.0) 10.4488716125 69.652053833 }
{ (150.0, 350.0) 10.510304451 73.0085754395 }
{ (200.0, 350.0) 15.2419776917 79.0163497925 }
{ (225.0, 350.0) 16.8809185028 82.7545394897 }
{ (250.0, 350.0) 14.4499731064 112.403656006 }
{ (275.0, 350.0) 15.8413076401 120.956092834 }
{ (300.0, 350.0) 17.6322364807 125.426513672 }
{ (325.0, 350.0) 21.6025009155 132.193847656 }
{ (350.0, 350.0) 11.4091043472 108.532409668 }
{ (25.0, 375.0) 10.783867836 68.6412506104 }
{ (50.0, 375.0) 11.485449791 71.0586013794 }
{ (75.0, 375.0) 12.7911300659 71.7553863525 }
{ (100.0, 375.0) 12.8199806213 72.5625610352 }
{ (125.0, 375.0) 12.1931753159 71.1635971069 }
{ (150.0, 375.0) 12.0047235489 72.1624526978 }
{ (175.0, 375.0) 10.5836830139 77.0747451782 }
{ (200.0, 375.0) 19.0134086609 74.1864929199 }
{ (225.0, 375.0) 16.9490032196 80.1343307495 }
{ (250.0, 375.0) 14.373462677 106.177909851 }
{ (275.0, 375.0) 14.6680040359 112.692207336 }
{ (300.0, 375.0) 16.240644455 122.317306519 }
{ (325.0, 375.0) 17.9052143097 126.493164062 }
{ (350.0, 375.0) 18.2350978851 126.663101196 }
{ (25.0, 400.0) 12.3983221054 75.8704071045 }
{ (50.0, 400.0) 12.6838359833 74.7454376221 }
{ (75.0, 400.0) 13.3520679474 73.4823226929 }
{ (100.0, 400.0) 13.9920349121 72.2426605225 }
{ (125.0, 400.0) 12.7856502533 70.8720321655 }
{ (150.0, 400.0) 12.4486122131 71.270072937 }
{ (175.0, 400.0) 11.0620508194 75.9790878296 }
{ (200.0, 400.0) 12.3370504379 74.0943069458 }
{ (250.0, 400.0) 12.7310657501 75.4361419678 }
{ (275.0, 400.0) 11.0658369064 79.1658096313 }
{ (300.0, 400.0) 13.0422258377 75.5235824585 }
{ (425.0, 400.0) 10.7167291641 86.7644729614 }
{ (450.0, 400.0) 12.3885231018 87.2423095703 }
{ (25.0, 425.0) 12.3824653625 76.2900238037 }
{ (50.0, 425.0) 14.8759202957 72.8619537354 }
{ (75.0, 425.0) 14.0899438858 71.800239563 }
{ (100.0, 425.0) 14.3863172531 70.6137695312 }
{ (125.0, 425.0) 12.8426465988 70.3343505859 }
{ (150.0, 425.0) 10.0041532516 63.7902069092 }
{ (175.0, 425.0) 10.2300720215 66.0160598755 }
{ (200.0, 425.0) 11.0879001617 73.6952590942 }
{ (350.0, 425.0) 10.5145282745 85.2025680542 }
{ (425.0, 425.0) 10.1785736084 84.1643371582 }
{ (450.0, 425.0) 10.2278909683 84.3494415283 }
{ (25.0, 450.0) 13.2552022934 77.2724456787 }
{ (50.0, 450.0) 14.7015485764 70.6877746582 }
{ (75.0, 450.0) 14.3679962158 68.5627212524 }
{ (100.0, 450.0) 10.8730506897 76.1652450562 }
{ (125.0, 450.0) 10.224445343 70.5309906006 }
{ (150.0, 450.0) 10.3643493652 61.1473731995 }
{ (25.0, 475.0) 17.5038890839 74.3667297363 }
{ (50.0, 475.0) 15.3359155655 68.7259902954 }
{ (75.0, 475.0) 13.1931028366 63.3691596985 }
{ (150.0, 475.0) 10.0973653793 61.3885574341 }
{ (500.0, 25.0) 20.2111721039 232.826675415 }
{ (525.0, 25.0) 50.6191101074 252.749984741 }
{ (225.0, 50.0) 13.207859993 206.193130493 }
{ (250.0, 50.0) 11.1221437454 212.366439819 }
{ (500.0, 50.0) 30.2793312073 222.142654419 }
{ (225.0, 75.0) 14.5676841736 168.373443604 }
{ (450.0, 75.0) 28.2754058838 274.943115234 }
{ (475.0, 75.0) 31.2310256958 271.700164795 }
{ (500.0, 75.0) 39.8303871155 219.486968994 }
{ (425.0, 100.0) 13.1605224609 116.240913391 }
{ (450.0, 100.0) 32.510559082 277.248657227 }
{ (400.0, 125.0) 10.6771125793 133.414047241 }
{ (425.0, 125.0) 12.2710123062 130.826889038 }
{ (450.0, 125.0) 29.7971591949 282.088104248 }
{ (225.0, 150.0) 11.9392051697 189.032485962 }
{ (375.0, 150.0) 13.4087781906 256.290008545 }
{ (400.0, 150.0) 15.2901639938 260.341064453 }
{ (425.0, 150.0) 15.4450464249 260.987854004 }
{ (175.0, 175.0) 10.26633358 187.50352478 }
{ (225.0, 175.0) 14.0633840561 213.310241699 }
{ (250.0, 175.0) 15.4308929443 261.624725342 }
{ (375.0, 175.0) 19.6217803955 264.148651123 }
{ (425.0, 175.0) 19.7210350037 265.350189209 }
{ (500.0, 175.0) 15.5437917709 245.330947876 }
{ (525.0, 175.0) 20.5999107361 255.240249634 }
{ (475.0, 200.0) 16.5176296234 36.0516891479 }
{ (500.0, 200.0) 11.5632247925 125.786453247 }
{ (525.0, 200.0) 35.2863807678 123.257835388 }
{ (500.0, 225.0) 31.5412330627 138.594955444 }
{ (500.0, 250.0) 43.6844863892 141.387039185 }
{ (525.0, 250.0) 26.2014064789 109.877937317 }
{ (275.0, 275.0) 10.8409719467 125.279968262 }
{ (300.0, 275.0) 10.8808841705 118.645385742 }
{ (525.0, 275.0) 16.9252414703 90.993057251 }
{ (525.0, 300.0) 10.480509758 3.09631824493 }
{ (550.0, 300.0) 59.0297698975 34.8209953308 }
{ (175.0, 325.0) 24.2119064331 234.965087891 }
{ (450.0, 325.0) 27.9411258698 269.07699585 }
{ (550.0, 325.0) 28.2630348206 37.2712402344 }
{ (575.0, 325.0) 53.9516601562 51.930896759 }
{ (100.0, 350.0) 23.8839454651 247.797622681 }
{ (125.0, 350.0) 20.9975147247 261.090637207 }
{ (150.0, 350.0) 35.1990623474 246.493057251 }
{ (175.0, 350.0) 31.8974533081 237.494995117 }
{ (200.0, 350.0) 38.8569030762 235.479629517 }
{ (250.0, 350.0) 11.3150339127 168.874420166 }
{ (375.0, 350.0) 28.8638210297 295.847717285 }
{ (400.0, 350.0) 20.5503559113 354.340820312 }
{ (475.0, 350.0) 23.5206012726 270.023712158 }
{ (525.0, 350.0) 30.1530990601 40.1591796875 }
{ (550.0, 350.0) 25.5440540314 40.6783027649 }
{ (575.0, 350.0) 44.0917930603 48.1639213562 }
{ (625.0, 350.0) 56.27734375 55.4235649109 }
{ (75.0, 375.0) 13.9372472763 203.225997925 }
{ (100.0, 375.0) 17.5457439423 231.493942261 }
{ (125.0, 375.0) 28.964925766 255.967681885 }
{ (150.0, 375.0) 35.4917564392 253.646774292 }
{ (175.0, 375.0) 42.2468147278 243.43989563 }
{ (200.0, 375.0) 17.6522884369 221.012420654 }
{ (350.0, 375.0) 11.5145130157 1.39962852001 }
{ (375.0, 375.0) 50.8870887756 344.742675781 }
{ (400.0, 375.0) 32.3751373291 9.28197288513 }
{ (500.0, 375.0) 15.3521366119 12.7415008545 }
{ (525.0, 375.0) 26.0068912506 25.4308261871 }
{ (550.0, 375.0) 28.8252162933 45.5945053101 }
{ (575.0, 375.0) 33.6717033386 47.5505104065 }
{ (600.0, 375.0) 49.2984886169 53.2221641541 }
{ (625.0, 375.0) 47.7236862183 55.003326416 }
{ (75.0, 400.0) 19.7557830811 197.624389648 }
{ (100.0, 400.0) 24.1171684265 191.022247314 }
{ (225.0, 400.0) 33.6282081604 67.4098434448 }
{ (350.0, 400.0) 52.155708313 9.34949588776 }
{ (375.0, 400.0) 50.5709190369 18.4276771545 }
{ (400.0, 400.0) 34.1981811523 35.5904769897 }
{ (425.0, 400.0) 45.0194892883 78.7603378296 }
{ (450.0, 400.0) 56.1429100037 81.9660186768 }
{ (475.0, 400.0) 32.8429603577 83.470375061 }
{ (500.0, 400.0) 29.6786117554 349.803375244 }
{ (525.0, 400.0) 26.685836792 345.628662109 }
{ (550.0, 400.0) 26.1386756897 22.8691139221 }
{ (575.0, 400.0) 33.5609931946 51.7878112793 }
{ (600.0, 400.0) 37.8067703247 55.0751953125 }
{ (625.0, 400.0) 37.8403816223 54.0922737122 }
{ (75.0, 425.0) 17.0165233612 183.394332886 }
{ (100.0, 425.0) 23.2661933899 158.912460327 }
{ (125.0, 425.0) 19.8379859924 92.2966308594 }
{ (150.0, 425.0) 44.6181030273 87.850227356 }
{ (175.0, 425.0) 50.4659881592 100.470794678 }
{ (200.0, 425.0) 41.9124183655 91.5086746216 }
{ (225.0, 425.0) 48.1357803345 63.5854606628 }
{ (250.0, 425.0) 42.0356826782 63.2091140747 }
{ (275.0, 425.0) 43.798324585 62.4192466736 }
{ (300.0, 425.0) 48.1947212219 60.5880508423 }
{ (325.0, 425.0) 46.6015853882 59.6642379761 }
{ (350.0, 425.0) 58.3274345398 39.7110710144 }
{ (375.0, 425.0) 59.8390884399 32.7813911438 }
{ (400.0, 425.0) 53.5830192566 75.74168396 }
{ (475.0, 425.0) 43.7232666016 85.1660614014 }
{ (500.0, 425.0) 25.3514041901 16.2109146118 }
{ (525.0, 425.0) 24.1131782532 6.39765548706 }
{ (550.0, 425.0) 23.2639026642 355.814056396 }
{ (575.0, 425.0) 32.1555633545 53.6622467041 }
{ (600.0, 425.0) 29.4099369049 54.4290008545 }
{ (625.0, 425.0) 24.6310329437 53.2940711975 }
{ (50.0, 450.0) 18.3324184418 185.703826904 }
{ (75.0, 450.0) 23.5697212219 180.413742065 }
{ (100.0, 450.0) 22.9284858704 175.923736572 }
{ (125.0, 450.0) 26.377828598 93.1725158691 }
{ (150.0, 450.0) 37.0216140747 87.5739974976 }
{ (175.0, 450.0) 54.6050109863 100.448402405 }
{ (225.0, 450.0) 55.0672111511 63.9344482422 }
{ (250.0, 450.0) 48.086391449 61.4196624756 }
{ (275.0, 450.0) 47.8218955994 60.7200393677 }
{ (300.0, 450.0) 52.649887085 58.7576904297 }
{ (325.0, 450.0) 58.2458305359 62.2649078369 }
{ (450.0, 450.0) 59.591545105 80.9461669922 }
{ (475.0, 450.0) 34.3233299255 83.0944976807 }
{ (500.0, 450.0) 22.5119247437 39.4123497009 }
{ (525.0, 450.0) 22.2548484802 35.6448135376 }
{ (550.0, 450.0) 22.6915149689 357.500183105 }
{ (575.0, 450.0) 28.1460590363 32.4585342407 }
{ (600.0, 450.0) 21.1287479401 48.7310638428 }
{ (625.0, 450.0) 18.220916748 48.422039032 }
{ (25.0, 475.0) 10.4533548355 167.104995728 }
{ (50.0, 475.0) 19.0699634552 179.863113403 }
{ (75.0, 475.0) 20.8216590881 178.306121826 }
{ (100.0, 475.0) 12.6507787704 177.822036743 }
{ (125.0, 475.0) 23.9961223602 92.7747879028 }
{ (150.0, 475.0) 28.5891990662 88.4588165283 }
{ (175.0, 475.0) 43.8950881958 94.168586731 }
{ (250.0, 475.0) 41.3562698364 62.2772636414 }
{ (275.0, 475.0) 39.6706848145 61.7340354919 }
{ (300.0, 475.0) 50.123714447 58.9403305054 }
{ (325.0, 475.0) 57.095489502 60.7266197205 }
{ (450.0, 475.0) 42.7807807922 86.108795166 }
{ (475.0, 475.0) 28.9441318512 83.4465255737 }
{ (500.0, 475.0) 24.2047348022 57.3979454041 }
{ (525.0, 475.0) 21.0746479034 51.9515380859 }
{ (550.0, 475.0) 25.8377056122 0.329030454159 }
{ (575.0, 475.0) 32.1101417542 27.158826828 }
{ (600.0, 475.0) 15.5875577927 43.1166191101 }
{ (625.0, 475.0) 13.5441541672 42.2307548523 }
{ (500.0, 300.0) 10.9810771942 252.379135132 }
{ (475.0, 325.0) 10.1263141632 254.289489746 }
{ (500.0, 325.0) 10.7943506241 254.592376709 }
{ (525.0, 325.0) 10.4250326157 258.087799072 }
{ (550.0, 325.0) 10.233707428 259.117919922 }
{ (475.0, 350.0) 10.9283475876 257.273101807 }
{ (500.0, 350.0) 10.4797620773 255.652236938 }
{ (525.0, 350.0) 11.1666412354 256.881286621 }
{ (550.0, 350.0) 10.8415241241 258.074798584 }
{ (500.0, 400.0) 10.2100629807 267.134399414 }
{ (525.0, 400.0) 12.0340299606 274.061004639 }
{ (500.0, 425.0) 10.1565656662 269.096832275 }
{ (525.0, 425.0) 14.0186796188 279.072692871 }
{ (550.0, 425.0) 11.466673851 275.410369873 }
{ (200.0, 25.0) 10.9766159058 273.277313232 }
{ (225.0, 25.0) 11.8010845184 270.989807129 }
{ (250.0, 25.0) 11.5764694214 268.765899658 }
{ (275.0, 25.0) 11.9038496017 268.047485352 }
{ (300.0, 25.0) 11.2154626846 286.344940186 }
{ (325.0, 25.0) 10.8306922913 281.21484375 }
{ (500.0, 25.0) 18.8427848816 229.095504761 }
{ (525.0, 25.0) 53.613571167 258.208679199 }
{ (200.0, 50.0) 11.5343742371 266.381500244 }
{ (225.0, 50.0) 12.5907440186 253.120834351 }
{ (250.0, 50.0) 13.3598518372 261.147796631 }
{ (275.0, 50.0) 13.4141788483 271.8074646 }
{ (300.0, 50.0) 13.1701745987 280.898773193 }
{ (325.0, 50.0) 10.9894981384 296.209594727 }
{ (500.0, 50.0) 30.0771026611 208.247589111 }
{ (175.0, 75.0) 10.1187000275 273.121826172 }
{ (275.0, 75.0) 10.1627941132 265.170288086 }
{ (300.0, 75.0) 13.5285978317 299.776153564 }
{ (325.0, 75.0) 11.620303154 303.704101562 }
{ (450.0, 75.0) 31.3988189697 274.747009277 }
{ (475.0, 75.0) 33.0032615662 270.636108398 }
{ (500.0, 75.0) 42.3017463684 216.724075317 }
{ (450.0, 100.0) 42.3233146667 277.695495605 }
{ (450.0, 125.0) 41.71824646 285.929260254 }
{ (225.0, 150.0) 11.2791585922 267.164642334 }
{ (250.0, 150.0) 11.5258359909 282.750976562 }
{ (275.0, 150.0) 11.3809108734 284.083648682 }
{ (300.0, 150.0) 10.2795610428 281.806488037 }
{ (325.0, 150.0) 10.6250238419 278.626586914 }
{ (350.0, 150.0) 14.0569925308 269.329650879 }
{ (375.0, 150.0) 17.9546394348 272.598846436 }
{ (400.0, 150.0) 13.8231019974 279.797637939 }
{ (425.0, 150.0) 14.4098100662 280.108886719 }
{ (450.0, 150.0) 18.9504699707 294.629882812 }
{ (225.0, 175.0) 17.6436843872 262.47756958 }
{ (250.0, 175.0) 15.984333992 272.018981934 }
{ (275.0, 175.0) 11.9079179764 283.033813477 }
{ (350.0, 175.0) 12.1846342087 271.247283936 }
{ (375.0, 175.0) 13.7369441986 295.99887085 }
{ (425.0, 175.0) 10.1938009262 279.45880127 }
{ (500.0, 175.0) 25.0391292572 232.748672485 }
{ (525.0, 175.0) 24.7241592407 209.221099854 }
{ (550.0, 175.0) 59.3835525513 351.766601562 }
{ (475.0, 200.0) 34.5332336426 35.0841407776 }
{ (500.0, 200.0) 32.0191879272 117.086509705 }
{ (125.0, 250.0) 11.2817277908 174.898040771 }
{ (500.0, 250.0) 51.6911506653 154.104873657 }
{ (525.0, 250.0) 46.8726158142 84.5830230713 }
{ (525.0, 275.0) 48.6801452637 118.3879776 }
{ (225.0, 300.0) 10.1332178116 269.64730835 }
{ (250.0, 300.0) 10.0977487564 269.976013184 }
{ (350.0, 300.0) 10.426402092 271.317596436 }
{ (375.0, 300.0) 11.2084569931 267.221618652 }
{ (525.0, 300.0) 29.1153774261 19.0476322174 }
{ (100.0, 325.0) 31.2353115082 254.689285278 }
{ (125.0, 325.0) 16.3085403442 256.781738281 }
{ (150.0, 325.0) 13.6083955765 255.128341675 }
{ (175.0, 325.0) 28.4517173767 246.834457397 }
{ (200.0, 325.0) 24.367767334 247.349136353 }
{ (225.0, 325.0) 14.7508621216 250.133407593 }
{ (250.0, 325.0) 12.3327846527 257.679168701 }
{ (275.0, 325.0) 11.1302375793 262.159332275 }
{ (300.0, 325.0) 10.468380928 266.860290527 }
{ (325.0, 325.0) 12.1797990799 291.95211792 }
{ (350.0, 325.0) 10.8988018036 257.70211792 }
{ (375.0, 325.0) 16.3758220673 279.126373291 }
{ (400.0, 325.0) 16.0483722687 274.012542725 }
{ (425.0, 325.0) 10.2716703415 270.39730835 }
{ (450.0, 325.0) 15.6301994324 271.646148682 }
{ (475.0, 325.0) 11.7539978027 271.488677979 }
{ (550.0, 325.0) 42.861240387 33.5535926819 }
{ (75.0, 350.0) 17.5720005035 248.614105225 }
{ (100.0, 350.0) 34.7175331116 253.750732422 }
{ (125.0, 350.0) 45.8602981567 260.026580811 }
{ (150.0, 350.0) 34.1738777161 256.238555908 }
{ (175.0, 350.0) 45.6108055115 246.349899292 }
{ (200.0, 350.0) 52.4743804932 243.048965454 }
{ (225.0, 350.0) 52.3883895874 242.820755005 }
{ (250.0, 350.0) 22.964471817 226.644760132 }
{ (275.0, 350.0) 11.9502687454 264.555847168 }
{ (300.0, 350.0) 12.6315994263 259.741851807 }
{ (325.0, 350.0) 14.0834817886 284.868835449 }
{ (350.0, 350.0) 29.3136196136 322.883666992 }
{ (375.0, 350.0) 37.6981697083 296.101043701 }
{ (400.0, 350.0) 20.205121994 292.221466064 }
{ (450.0, 350.0) 12.5423402786 271.037811279 }
{ (475.0, 350.0) 26.2279911041 277.15725708 }
{ (550.0, 350.0) 21.7685527802 33.7316589355 }
{ (575.0, 350.0) 53.9413528442 46.8660163879 }
{ (75.0, 375.0) 26.6940689087 231.028915405 }
{ (100.0, 375.0) 24.7552204132 245.427963257 }
{ (125.0, 375.0) 40.1060066223 256.745269775 }
{ (150.0, 375.0) 49.1264686584 258.360443115 }
{ (175.0, 375.0) 49.6529006958 248.002304077 }
{ (200.0, 375.0) 50.1589202881 242.456802368 }
{ (225.0, 375.0) 12.7484312057 250.826568604 }
{ (250.0, 375.0) 10.7772789001 251.875732422 }
{ (300.0, 375.0) 18.1965675354 345.966491699 }
{ (325.0, 375.0) 27.343788147 345.15625 }
{ (350.0, 375.0) 52.106880188 340.970367432 }
{ (375.0, 375.0) 56.0224380493 332.731109619 }
{ (400.0, 375.0) 29.2487983704 342.270477295 }
{ (500.0, 375.0) 14.87895298 350.341796875 }
{ (525.0, 375.0) 32.648311615 40.8500823975 }
{ (550.0, 375.0) 22.6773490906 39.6500244141 }
{ (575.0, 375.0) 32.6395263672 46.7188873291 }
{ (600.0, 375.0) 59.1460075378 51.3792991638 }
{ (625.0, 375.0) 48.1822547913 56.2675590515 }
{ (50.0, 400.0) 14.4549417496 247.245223999 }
{ (75.0, 400.0) 30.3965320587 224.443634033 }
{ (100.0, 400.0) 25.5924549103 197.874404907 }
{ (150.0, 400.0) 20.8492660522 255.873626709 }
{ (175.0, 400.0) 16.7924728394 247.097702026 }
{ (200.0, 400.0) 14.3583984375 248.9715271 }
{ (375.0, 400.0) 46.0710983276 12.8259840012 }
{ (400.0, 400.0) 37.5376586914 33.643611908 }
{ (425.0, 400.0) 21.5981636047 91.767250061 }
{ (450.0, 400.0) 21.0372104645 90.1476135254 }
{ (475.0, 400.0) 53.5868682861 85.1087646484 }
{ (500.0, 400.0) 35.1581192017 48.0152854919 }
{ (525.0, 400.0) 30.5325012207 32.8811721802 }
{ (550.0, 400.0) 26.559797287 46.3747024536 }
{ (575.0, 400.0) 27.1866016388 50.1571350098 }
{ (600.0, 400.0) 39.7965126038 56.2052078247 }
{ (625.0, 400.0) 40.4201164246 56.0598487854 }
{ (50.0, 425.0) 25.6154289246 221.320968628 }
{ (75.0, 425.0) 34.1799049377 213.084609985 }
{ (100.0, 425.0) 16.5917015076 152.100067139 }
{ (125.0, 425.0) 19.522403717 96.0679168701 }
{ (150.0, 425.0) 43.1825256348 91.2726364136 }
{ (175.0, 425.0) 55.0624580383 106.891471863 }
{ (200.0, 425.0) 50.7495155334 78.7866516113 }
{ (225.0, 425.0) 59.3696517944 57.3629722595 }
{ (250.0, 425.0) 57.9295921326 55.1018180847 }
{ (375.0, 425.0) 52.7555046082 32.208065033 }
{ (425.0, 425.0) 59.1927757263 81.158531189 }
{ (450.0, 425.0) 51.7983055115 80.6954650879 }
{ (475.0, 425.0) 46.6337509155 85.3876037598 }
{ (500.0, 425.0) 29.82954216 35.1797485352 }
{ (525.0, 425.0) 28.7628440857 27.2508506775 }
